,date,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
15239,20160303,10,10,-2,OLD,20150977,좋아해줘,2016-02-17,27185500,1.3,-56755000,-67.6,6317938737,3581,-7152,-66.6,817293,127,233
15240,20160304,1,1,0,OLD,20161364,귀향,2016-02-24,930341000,32.1,227415000,32.4,15990411204,117486,21033,21.8,2121685,771,3612
15241,20160304,2,2,0,OLD,20159162,갓 오브 이집트,2016-03-03,613496444,21.2,158251344,34.8,1094623544,70897,14083,24.8,130641,505,2329
15242,20160304,3,3,0,OLD,20153781,데드풀,2016-02-17,310334356,10.7,107905956,53.3,24823022544,35665,10207,40.1,2990032,440,1589
15243,20160304,4,4,0,OLD,20155501,주토피아,2016-02-17,282015900,9.7,82910500,41.6,12252351300,32621,7430,29.5,1632225,463,1388
15244,20160304,5,5,0,OLD,20158482,동주,2016-02-17,155818300,5.4,47004500,43.2,6261693657,19248,4461,30.2,828987,375,983
15245,20160304,6,6,0,OLD,20161630,13시간,2016-03-03,141704556,4.9,51347456,56.8,241672656,17242,5299,44.4,30310,363,1164
15246,20160304,7,7,0,OLD,20145507,검사외전,2016-02-03,91354300,3.1,17643100,23.9,76585031264,10889,627,6.1,9616852,319,656
15247,20160304,8,8,0,OLD,20150565,스포트라이트,2016-02-24,92716100,3.2,28509900,44.4,1410146987,10742,2461,29.7,181030,253,538
15248,20160304,9,9,0,OLD,20156063,룸,2016-03-03,72060000,2.5,15738500,27.9,211442500,8759,1336,18,25972,323,969
15249,20160304,10,10,0,OLD,20150977,좋아해줘,2016-02-17,33244500,1.1,6059000,22.3,6351183237,3843,262,7.3,821136,139,249
15250,20160305,1,1,0,OLD,20161364,귀향,2016-02-24,2041924732,29.2,1111583732,119.5,18032335936,251892,134406,114.4,2373577,861,4088
15251,20160305,2,2,0,OLD,20159162,갓 오브 이집트,2016-03-03,1646415542,23.5,1032919098,168.4,2741039086,192593,121696,171.7,323234,608,2589
15252,20160305,3,3,1,OLD,20155501,주토피아,2016-02-17,1068042468,15.3,786026568,278.7,13320393768,130367,97746,299.6,1762592,630,2082
15253,20160305,4,4,-1,OLD,20153781,데드풀,2016-02-17,646495558,9.2,336161202,108.3,25469518102,73850,38185,107.1,3063882,465,1545
15254,20160305,5,5,0,OLD,20158482,동주,2016-02-17,394078232,5.6,238259932,152.9,6655771889,48322,29074,151,877309,385,1042
15255,20160305,6,6,0,OLD,20161630,13시간,2016-03-03,293835558,4.2,152131002,107.4,535508214,35658,18416,106.8,65968,380,1009
15256,20160305,7,7,0,OLD,20145507,검사외전,2016-02-03,214628800,3.1,123274500,134.9,76799660064,25219,14330,131.6,9642071,318,649
15257,20160305,8,8,0,OLD,20150565,스포트라이트,2016-02-24,219115200,3.1,126399100,136.3,1629262187,24838,14096,131.2,205868,254,542
15258,20160305,9,9,0,OLD,20156063,룸,2016-03-03,124259700,1.8,52199700,72.4,335702200,14916,6157,70.3,40888,333,804
15259,20160305,10,10,0,OLD,20150977,좋아해줘,2016-02-17,66773100,1.0,33528600,100.9,6417956337,7651,3808,99.1,828787,120,223
15260,20160306,1,1,0,OLD,20161364,귀향,2016-02-24,1868625900,29.0,-173298832,-8.5,19900961836,232051,-19841,-7.9,2605628,846,3916
15261,20160306,2,2,0,OLD,20159162,갓 오브 이집트,2016-03-03,1520800200,23.6,-125615342,-7.6,4261839286,179053,-13540,-7,502287,618,2591
15262,20160306,3,3,0,OLD,20155501,주토피아,2016-02-17,1089023700,16.9,20981232,2,14409417468,133495,3128,2.4,1896087,641,2068
15263,20160306,4,4,0,OLD,20153781,데드풀,2016-02-17,546370100,8.5,-100125458,-15.5,26015888202,62129,-11721,-15.9,3126011,465,1486
15264,20160306,5,5,0,OLD,20158482,동주,2016-02-17,363048300,5.6,-31029932,-7.9,7018820189,45253,-3069,-6.4,922562,382,1010
15265,20160306,6,6,0,OLD,20161630,13시간,2016-03-03,252720100,3.9,-41115458,-14,788228314,30916,-4742,-13.3,96884,380,971
15266,20160306,7,7,0,OLD,20145507,검사외전,2016-02-03,193410400,3.0,-21218400,-9.9,76993070464,22728,-2491,-9.9,9664799,312,624
15267,20160306,8,8,0,OLD,20150565,스포트라이트,2016-02-24,181386600,2.8,-37728600,-17.2,1810648787,20883,-3955,-15.9,226751,255,521
15268,20160306,9,9,0,OLD,20156063,룸,2016-03-03,100765500,1.6,-23494200,-18.9,436467700,12169,-2747,-18.4,53057,317,735
15269,20160306,10,10,0,OLD,20150977,좋아해줘,2016-02-17,60097700,0.9,-6675400,-10,6478054037,6917,-734,-9.6,835704,124,222
15270,20160307,1,1,0,OLD,20161364,귀향,2016-02-24,527713400,31.5,-1340912500,-71.8,20428675236,72612,-159439,-68.7,2678240,757,3495
15271,20160307,2,2,0,OLD,20159162,갓 오브 이집트,2016-03-03,313645000,18.8,-1207155200,-79.4,4575484286,39986,-139067,-77.7,542273,543,2461
15272,20160307,3,3,0,OLD,20155501,주토피아,2016-02-17,198519800,11.9,-890503900,-81.8,14607937268,25057,-108438,-81.2,1921144,459,1411
15273,20160307,4,4,0,OLD,20153781,데드풀,2016-02-17,172693700,10.3,-373676400,-68.4,26188581902,21849,-40280,-64.8,3147860,424,1516
15274,20160307,5,5,0,OLD,20158482,동주,2016-02-17,114382000,6.8,-248666300,-68.5,7133202189,15604,-29649,-65.5,938166,382,1032
15275,20160307,6,6,0,OLD,20161630,13시간,2016-03-03,73991200,4.4,-178728900,-70.7,862219514,9801,-21115,-68.3,106685,359,1016
15276,20160307,7,7,0,OLD,20145507,검사외전,2016-02-03,58999900,3.5,-134410500,-69.5,77052070364,7813,-14915,-65.6,9672612,308,634
15277,20160307,8,8,0,OLD,20150565,스포트라이트,2016-02-24,54503000,3.3,-126883600,-70,1865151787,7102,-13781,-66,233853,237,506
15278,20160307,9,9,0,OLD,20156063,룸,2016-03-03,38627200,2.3,-62138300,-61.7,475094900,5230,-6939,-57,58287,299,711
15279,20160307,10,10,0,OLD,20150977,좋아해줘,2016-02-17,17843500,1.1,-42254200,-70.3,6495897537,2360,-4557,-65.9,838064,123,225
15280,20160308,1,1,0,OLD,20161364,귀향,2016-02-24,476968000,29.6,-50745400,-9.6,20905643236,66751,-5861,-8.1,2744991,773,3491
15281,20160308,2,2,0,OLD,20159162,갓 오브 이집트,2016-03-03,274819800,17.1,-38825200,-12.4,4850304086,34926,-5060,-12.7,577199,550,2418
15282,20160308,3,3,0,OLD,20155501,주토피아,2016-02-17,207110300,12.9,8590500,4.3,14815047568,26264,1207,4.8,1947408,463,1408
15283,20160308,4,4,0,OLD,20153781,데드풀,2016-02-17,142536400,8.9,-30157300,-17.5,26331118302,18166,-3683,-16.9,3166026,429,1462
15284,20160308,5,5,0,OLD,20158482,동주,2016-02-17,106108400,6.6,-8273600,-7.2,7239310589,14643,-961,-6.2,952809,390,1027
15285,20160308,6,6,0,OLD,20161630,13시간,2016-03-03,66115600,4.1,-7875600,-10.6,928335114,8823,-978,-10,115508,357,972
15286,20160308,7,7,0,OLD,20145507,검사외전,2016-02-03,52854900,3.3,-6145000,-10.4,77104925264,7021,-792,-10.1,9679633,312,621
15287,20160308,8,8,0,OLD,20150565,스포트라이트,2016-02-24,47190800,2.9,-7312200,-13.4,1912342587,6155,-947,-13.3,240008,239,497
15288,20160308,9,9,0,OLD,20156063,룸,2016-03-03,40272700,2.5,1645500,4.3,515367600,5449,219,4.2,63736,296,720
15289,20160308,10,10,0,OLD,20150977,좋아해줘,2016-02-17,17753000,1.1,-90500,-0.5,6513650537,2346,-14,-0.6,840410,122,219
15290,20160309,1,1,0,OLD,20161364,귀향,2016-02-24,428271800,29.0,-48696200,-10.2,21333915036,60012,-6739,-10.1,2805003,760,3415
15291,20160309,2,2,0,OLD,20159162,갓 오브 이집트,2016-03-03,260074900,17.6,-14744900,-5.4,5110378986,32924,-2002,-5.7,610123,561,2414
15292,20160309,3,3,0,OLD,20155501,주토피아,2016-02-17,217112800,14.7,10002500,4.8,15032160368,27788,1524,5.8,1975196,461,1425
15293,20160309,4,4,0,OLD,20153781,데드풀,2016-02-17,124867900,8.5,-17668500,-12.4,26455986202,15934,-2232,-12.3,3181960,422,1447
15294,20160309,5,5,0,OLD,20158482,동주,2016-02-17,101972700,6.9,-4135700,-3.9,7341283289,14043,-600,-4.1,966852,391,1026
15295,20160309,6,6,0,OLD,20161630,13시간,2016-03-03,66523800,4.5,408200,0.6,994858914,8741,-82,-0.9,124249,359,970
15296,20160309,7,7,0,OLD,20145507,검사외전,2016-02-03,49647500,3.4,-3207400,-6.1,77154572764,6636,-385,-5.5,9686269,300,617
15297,20160309,8,8,0,OLD,20150565,스포트라이트,2016-02-24,48549200,3.3,1358400,2.9,1960891787,6281,126,2,246289,234,494
15298,20160309,9,9,0,OLD,20156063,룸,2016-03-03,43364000,2.9,3091300,7.7,558731600,5874,425,7.8,69610,303,726
15299,20160309,10,10,0,OLD,20150977,좋아해줘,2016-02-17,24313800,1.6,6560800,37,6537964337,3124,778,33.2,843534,121,222
15300,20160310,1,1,0,OLD,20161364,귀향,2016-02-24,358766800,20.4,-69505000,-16.2,21692681836,50895,-9117,-15.2,2855898,585,2445
15301,20160310,2,2,0,NEW,20145396,널 기다리며,2016-03-10,322557500,18.3,322557500,100,352043500,41956,41956,100,45618,463,2292
15302,20160310,3,3,18,OLD,20151884,런던 해즈 폴른,2016-03-10,273311600,15.5,269923600,7967,278403600,36440,35956,7428.9,37208,457,2392
15303,20160310,4,4,-1,OLD,20155501,주토피아,2016-02-17,192019300,10.9,-25093500,-11.6,15224179668,24802,-2986,-10.7,1999998,392,1040
15304,20160310,5,5,-3,OLD,20159162,갓 오브 이집트,2016-03-03,143512300,8.1,-116562600,-44.8,5253891286,18847,-14077,-42.8,628970,429,1641
15305,20160310,6,6,0,NEW,20158529,조이,2016-03-10,124294600,7.1,124294600,100,162182800,16799,16799,100,21254,372,1500
15306,20160310,7,7,-2,OLD,20158482,동주,2016-02-17,73712800,4.2,-28259900,-27.7,7414996089,10382,-3661,-26.1,977234,294,635
15307,20160310,8,8,-4,OLD,20153781,데드풀,2016-02-17,69647600,4.0,-55220300,-44.2,26525633802,8889,-7045,-44.2,3190849,292,726
15308,20160310,9,9,0,NEW,20161781,엽문3: 최후의 대결,2016-03-10,32518100,1.8,32518100,100,35393800,4181,4181,100,4598,115,433
15309,20160310,10,10,-2,OLD,20150565,스포트라이트,2016-02-24,25592600,1.5,-22956600,-47.3,1986484387,3365,-2916,-46.4,249654,155,279
15310,20160311,1,1,0,OLD,20161364,귀향,2016-02-24,422519161,17.5,63752361,17.8,22115200997,54611,3716,7.3,2910509,592,2540
15311,20160311,2,2,0,OLD,20145396,널 기다리며,2016-03-10,454048315,18.8,131490815,40.8,806091815,53965,12009,28.6,99583,470,2366
15312,20160311,3,3,0,OLD,20151884,런던 해즈 폴른,2016-03-10,398335273,16.5,125023673,45.7,676738873,47902,11462,31.5,85110,476,2480
15313,20160311,4,4,0,OLD,20155501,주토피아,2016-02-17,319945439,13.2,127926139,66.6,15544125107,37378,12576,50.7,2037376,400,1111
15314,20160311,5,5,0,OLD,20159162,갓 오브 이집트,2016-03-03,219001234,9.0,75488934,52.6,5472892520,26143,7296,38.7,655113,451,1719
15315,20160311,6,6,0,OLD,20158529,조이,2016-03-10,155593500,6.4,31298900,25.2,317776300,18973,2174,12.9,40227,388,1548
15316,20160311,7,7,1,OLD,20153781,데드풀,2016-02-17,112611200,4.7,42963600,61.7,26638245002,13019,4130,46.5,3203868,300,757
15317,20160311,8,8,-1,OLD,20158482,동주,2016-02-17,92417800,3.8,18705000,25.4,7507413889,11746,1364,13.1,988980,295,655
15318,20160311,9,9,1,OLD,20150565,스포트라이트,2016-02-24,40611700,1.7,15019100,58.7,2027096087,4713,1348,40.1,254367,164,300
15319,20160311,10,10,-1,OLD,20161781,엽문3: 최후의 대결,2016-03-10,39461000,1.6,6942900,21.4,74854800,4511,330,7.9,9109,115,414
15320,20160312,1,1,3,OLD,20155501,주토피아,2016-02-17,1219580055,21.1,899634616,281.2,16763705162,148716,111338,297.9,2186092,616,1955
15321,20160312,2,2,-1,OLD,20161364,귀향,2016-02-24,956237145,16.6,533717984,126.3,23071438142,120424,65813,120.5,3030933,669,2743
15322,20160312,3,3,0,OLD,20151884,런던 해즈 폴른,2016-03-10,977188310,16.9,578853037,145.3,1653927183,117133,69231,144.5,202243,523,2575
15323,20160312,4,4,-2,OLD,20145396,널 기다리며,2016-03-10,907316945,15.7,453268630,99.8,1713408760,106137,52172,96.7,205720,543,2507
15324,20160312,5,5,0,OLD,20159162,갓 오브 이집트,2016-03-03,590937004,10.2,371935770,169.8,6063829524,70835,44692,171,725948,465,1733
15325,20160312,6,6,0,OLD,20158529,조이,2016-03-10,292245000,5.1,136651500,87.8,610021300,34893,15920,83.9,75120,405,1464
15326,20160312,7,7,0,OLD,20153781,데드풀,2016-02-17,229048449,4.0,116437249,103.4,26867293451,26273,13254,101.8,3230141,311,736
15327,20160312,8,8,0,OLD,20158482,동주,2016-02-17,195421000,3.4,103003200,111.5,7702834889,24435,12689,108,1013415,304,670
15328,20160312,9,9,0,OLD,20150565,스포트라이트,2016-02-24,71318100,1.2,30706400,75.6,2098414187,8147,3434,72.9,262514,154,258
15329,20160312,10,10,0,OLD,20161781,엽문3: 최후의 대결,2016-03-10,68965800,1.2,29504800,74.8,143820600,7827,3316,73.5,16936,130,373
15330,20160313,1,1,0,OLD,20155501,주토피아,2016-02-17,1279642400,23.6,60062345,4.9,18043347562,156817,8101,5.4,2342909,636,2053
15331,20160313,2,2,0,OLD,20161364,귀향,2016-02-24,889251900,16.4,-66985245,-7,23960690042,111687,-8737,-7.3,3142620,654,2616
15332,20160313,3,3,0,OLD,20151884,런던 해즈 폴른,2016-03-10,901949500,16.6,-75238810,-7.7,2555876683,108508,-8625,-7.4,310751,523,2471
15333,20160313,4,4,0,OLD,20145396,널 기다리며,2016-03-10,834954900,15.4,-72362045,-8,2548363660,97428,-8709,-8.2,303148,551,2407
15334,20160313,5,5,0,OLD,20159162,갓 오브 이집트,2016-03-03,518177000,9.6,-72760004,-12.3,6582006524,62430,-8405,-11.9,788378,450,1652
15335,20160313,6,6,0,OLD,20158529,조이,2016-03-10,244801000,4.5,-47444000,-16.2,854822300,29338,-5555,-15.9,104458,390,1350
15336,20160313,7,7,1,OLD,20158482,동주,2016-02-17,183721800,3.4,-11699200,-6,7886556689,23111,-1324,-5.4,1036526,311,668
15337,20160313,8,8,-1,OLD,20153781,데드풀,2016-02-17,183873700,3.4,-45174749,-19.7,27051167151,20923,-5350,-20.4,3251064,308,688
15338,20160313,9,9,1,OLD,20161781,엽문3: 최후의 대결,2016-03-10,68060600,1.3,-905200,-1.3,211881200,7658,-169,-2.2,24594,127,360
15339,20160313,10,10,-1,OLD,20150565,스포트라이트,2016-02-24,59565900,1.1,-11752200,-16.5,2157980087,6773,-1374,-16.9,269287,150,251
15340,20160314,1,1,3,OLD,20145396,널 기다리며,2016-03-10,279311300,18.8,-555643600,-66.5,2827674960,35889,-61539,-63.2,339037,478,2308
15341,20160314,2,2,0,OLD,20161364,귀향,2016-02-24,251622100,17.0,-637629800,-71.7,24212312142,35153,-76534,-68.5,3177773,577,2417
15342,20160314,3,3,0,OLD,20151884,런던 해즈 폴른,2016-03-10,245438600,16.5,-656510900,-72.8,2801315283,32192,-76316,-70.3,342943,480,2408
15343,20160314,4,4,-3,OLD,20155501,주토피아,2016-02-17,246112300,16.6,-1033530100,-80.8,18289459862,31503,-125314,-79.9,2374412,440,1408
15344,20160314,5,5,0,OLD,20159162,갓 오브 이집트,2016-03-03,103957200,7.0,-414219800,-79.9,6685963724,13639,-48791,-78.2,802017,390,1440
15345,20160314,6,6,0,OLD,20158529,조이,2016-03-10,84750400,5.7,-160050600,-65.4,939572700,11412,-17926,-61.1,115870,376,1306
15346,20160314,7,7,0,OLD,20158482,동주,2016-02-17,60638600,4.1,-123083200,-67,7947195289,8347,-14764,-63.9,1044873,304,696
15347,20160314,8,8,0,OLD,20153781,데드풀,2016-02-17,63645700,4.3,-120228000,-65.4,27114812851,8101,-12822,-61.3,3259165,297,692
15348,20160314,9,9,0,OLD,20161781,엽문3: 최후의 대결,2016-03-10,22066500,1.5,-45994100,-67.6,233947700,2841,-4817,-62.9,27435,115,376
15349,20160314,10,10,0,OLD,20150565,스포트라이트,2016-02-24,19523000,1.3,-40042900,-67.2,2177503087,2567,-4206,-62.1,271854,143,241
15350,20160315,1,1,1,OLD,20161364,귀향,2016-02-24,238854500,19.2,-12767600,-5.1,24451166642,34762,-391,-1.1,3212535,603,2390
15351,20160315,2,2,-1,OLD,20145396,널 기다리며,2016-03-10,203675700,16.4,-75635600,-27.1,3031350660,26423,-9466,-26.4,365460,482,2273
15352,20160315,3,3,1,OLD,20155501,주토피아,2016-02-17,196224000,15.8,-49888300,-20.3,18485683862,25275,-6228,-19.8,2399687,437,1430
15353,20160315,4,4,-1,OLD,20151884,런던 해즈 폴른,2016-03-10,187786600,15.1,-57652000,-23.5,2989101883,24901,-7291,-22.6,367844,481,2323
15354,20160315,5,5,0,OLD,20159162,갓 오브 이집트,2016-03-03,85282600,6.9,-18674600,-18,6771246324,11220,-2419,-17.7,813237,414,1434
15355,20160315,6,6,0,OLD,20158529,조이,2016-03-10,76355500,6.1,-8394900,-9.9,1015928200,10223,-1189,-10.4,126093,380,1266
15356,20160315,7,7,0,OLD,20158482,동주,2016-02-17,59271600,4.8,-1367000,-2.3,8006466889,8740,393,4.7,1053613,327,709
15357,20160315,8,8,0,OLD,20153781,데드풀,2016-02-17,46921200,3.8,-16724500,-26.3,27161734051,6049,-2052,-25.3,3265214,287,671
15358,20160315,9,9,0,OLD,20161781,엽문3: 최후의 대결,2016-03-10,16413200,1.3,-5653300,-25.6,250360900,2164,-677,-23.8,29599,113,372
15359,20160315,10,10,0,OLD,20150565,스포트라이트,2016-02-24,16243500,1.3,-3279500,-16.8,2193746587,2155,-412,-16,274009,147,248
15360,20160316,1,1,0,OLD,20161364,귀향,2016-02-24,218852300,17.8,-20002200,-8.4,24670018942,31099,-3663,-10.5,3243634,596,2371
15361,20160316,2,2,1,OLD,20155501,주토피아,2016-02-17,209808400,17.1,13584400,6.9,18695492262,27153,1878,7.4,2426840,456,1489
15362,20160316,3,3,1,OLD,20151884,런던 해즈 폴른,2016-03-10,205324100,16.7,17537500,9.3,3194425983,27099,2198,8.8,394943,499,2339
15363,20160316,4,4,-2,OLD,20145396,널 기다리며,2016-03-10,208268000,17.0,4592300,2.3,3239618660,27027,604,2.3,392487,482,2265
15364,20160316,5,5,0,OLD,20159162,갓 오브 이집트,2016-03-03,77605400,6.3,-7677200,-9,6848851724,10173,-1047,-9.3,823410,396,1364
15365,20160316,6,6,0,OLD,20158529,조이,2016-03-10,74242500,6.0,-2113000,-2.8,1090170700,9997,-226,-2.2,136090,371,1252
15366,20160316,7,7,0,OLD,20158482,동주,2016-02-17,52167700,4.2,-7103900,-12,8058634589,7351,-1389,-15.9,1060964,305,688
15367,20160316,8,8,0,OLD,20153781,데드풀,2016-02-17,48338800,3.9,1417600,3,27210072851,6233,184,3,3271447,290,675
15368,20160316,9,9,1,OLD,20150565,스포트라이트,2016-02-24,19133000,1.6,2889500,17.8,2212879587,2511,356,16.5,276520,144,250
15369,20160316,10,10,-1,OLD,20161781,엽문3: 최후의 대결,2016-03-10,15984400,1.3,-428800,-2.6,266345300,2096,-68,-3.1,31695,108,359
15370,20160317,1,1,0,OLD,20161364,귀향,2016-02-24,197998700,16.2,-20853600,-9.5,24868017642,29117,-1982,-6.4,3272751,546,2076
15371,20160317,2,2,0,OLD,20155501,주토피아,2016-02-17,217619100,17.8,7810700,3.7,18913111362,28128,975,3.6,2454968,435,1680
15372,20160317,3,3,0,OLD,20151884,런던 해즈 폴른,2016-03-10,175736500,14.4,-29587600,-14.4,3370162483,23152,-3947,-14.6,418095,461,2090
15373,20160317,4,4,0,OLD,20145396,널 기다리며,2016-03-10,170927400,14.0,-37340600,-17.9,3410546060,22170,-4857,-18,414657,466,2004
15374,20160317,5,5,14,OLD,20161968,오 마이 그랜파,2016-03-17,81013000,6.6,76878000,1859.2,97828000,10818,10301,1992.5,13075,378,1384
15375,20160317,6,6,-1,OLD,20159162,갓 오브 이집트,2016-03-03,60926500,5.0,-16678900,-21.5,6909778224,8304,-1869,-18.4,831714,355,960
15376,20160317,7,7,0,NEW,20161583,스푹스:MI5,2016-03-17,48487900,4.0,48487900,100,49351900,6670,6670,100,6778,318,1031
15377,20160317,8,8,-1,OLD,20158482,동주,2016-02-17,42383700,3.5,-9784000,-18.8,8101018289,6029,-1322,-18,1066993,239,547
15378,20160317,9,9,0,NEW,20161881,부활,2016-03-17,30103000,2.5,30103000,100,35891000,4413,4413,100,5350,90,263
15379,20160317,10,10,-2,OLD,20153781,데드풀,2016-02-17,33887300,2.8,-14451500,-29.9,27243960151,4349,-1884,-30.2,3275796,200,412
15380,20160318,1,1,1,OLD,20155501,주토피아,2016-02-17,388104172,20.8,170485072,78.3,19301215534,45988,17860,63.5,2500956,476,1814
15381,20160318,2,2,1,OLD,20151884,런던 해즈 폴른,2016-03-10,306137872,16.4,130401372,74.2,3676300355,37136,13984,60.4,455231,464,2222
15382,20160318,3,3,-2,OLD,20161364,귀향,2016-02-24,265322428,14.2,67323728,34,25133340070,34489,5372,18.4,3307240,554,2210
15383,20160318,4,4,0,OLD,20145396,널 기다리며,2016-03-10,253308661,13.6,82381261,48.2,3663854721,30291,8121,36.6,444948,481,2100
15384,20160318,5,5,0,OLD,20161968,오 마이 그랜파,2016-03-17,111227061,6.0,30214061,37.3,209055061,13573,2755,25.5,26648,384,1459
15385,20160318,6,6,0,OLD,20159162,갓 오브 이집트,2016-03-03,98086700,5.3,37160200,61,7007864924,11920,3616,43.5,843634,359,1023
15386,20160318,7,7,1,OLD,20158482,동주,2016-02-17,63520100,3.4,21136400,49.9,8164538389,8156,2127,35.3,1075149,259,607
15387,20160318,8,8,-1,OLD,20161583,스푹스:MI5,2016-03-17,55419900,3.0,6932000,14.3,104771800,7056,386,5.8,13834,330,1058
15388,20160318,9,9,1,OLD,20153781,데드풀,2016-02-17,54240700,2.9,20353400,60.1,27298200851,6274,1925,44.3,3282070,206,435
15389,20160318,10,10,-1,OLD,20161881,부활,2016-03-17,38685000,2.1,8582000,28.5,74576000,5413,1000,22.7,10763,91,287
15390,20160319,1,1,0,OLD,20155501,주토피아,2016-02-17,1333721980,32.0,945617808,243.7,20634937514,162137,116149,252.6,2663093,711,2760
15391,20160319,2,2,0,OLD,20151884,런던 해즈 폴른,2016-03-10,692495580,16.6,386357708,126.2,4368795935,83229,46093,124.1,538460,526,2402
15392,20160319,3,3,0,OLD,20161364,귀향,2016-02-24,510155220,12.2,244832792,92.3,25643495290,64606,30117,87.3,3371846,607,2427
15393,20160319,4,4,0,OLD,20145396,널 기다리며,2016-03-10,488646371,11.7,235337710,92.9,4152501092,57370,27079,89.4,502318,491,2153
15394,20160319,5,5,1,OLD,20159162,갓 오브 이집트,2016-03-03,242497900,5.8,144411200,147.2,7250362824,29405,17485,146.7,873039,382,1081
15395,20160319,6,6,-1,OLD,20161968,오 마이 그랜파,2016-03-17,150077471,3.6,38850410,34.9,359132532,17761,4188,30.9,44409,396,1241
